x0,x1
0.745102,0.553985
0.745252,0.554225
0.745402,0.554465
0.745551,0.554705
0.74572,0.554945
0.745888,0.555165
0.746036,0.555405
0.746184,0.555645
0.746352,0.555865
0.746499,0.556105
0.746666,0.556325
0.746813,0.556565
0.746979,0.556805
0.747125,0.557045
0.747291,0.557265
0.747459,0.557505
0.747602,0.557736
0.747747,0.557976
0.747911,0.558216
0.748076,0.558436
0.748239,0.558656
0.748383,0.558896
0.748546,0.559116
0.748689,0.559356
0.748837,0.559576
0.748979,0.559813
0.749121,0.560053
0.749283,0.560278
0.749444,0.560498
0.749586,0.560738
0.749746,0.560968
0.749887,0.561208
0.750047,0.561433
0.750207,0.561673
0.750366,0.561893
0.750506,0.562133
0.750665,0.562353
0.750823,0.562593
0.750981,0.562813
0.751119,0.563053
0.751277,0.563278
0.751415,0.563503
0.751582,0.563723
0.751734,0.563943
0.75189,0.564183
0.752032,0.564413
0.752188,0.564633
0.752323,0.564873
0.752481,0.565093
0.752643,0.565317
0.752783,0.565555
0.752938,0.565779
0.753088,0.565992
0.753234,0.566223
0.753382,0.566453
0.75353,0.566682
0.753675,0.566906
0.753828,0.56713
0.753973,0.567354
0.754127,0.567578
0.754274,0.567803
0.754425,0.568023
0.754576,0.568247
0.754726,0.568467
0.754857,0.568707
0.755027,0.568927
0.755172,0.569152
0.755327,0.56939
0.755476,0.56963
0.755625,0.56985
0.755769,0.57007
0.755917,0.57029
0.756055,0.570515
0.756203,0.570735
0.756371,0.570955
0.756518,0.57118
0.756665,0.57141
0.756812,0.57163
0.756964,0.57185
0.757097,0.572075
0.757239,0.572292
0.757392,0.572533
0.757547,0.572773
0.757697,0.572988
0.757835,0.57321
0.757977,0.57343
0.758117,0.573643
0.758255,0.573859
0.758419,0.574077
0.758562,0.574297
0.758703,0.574522
0.758845,0.574742
0.758988,0.574962
0.75915,0.575182
0.759291,0.575402
0.759433,0.575627
0.759574,0.575847
0.759735,0.576067
0.759885,0.576287
0.760025,0.576507
0.760155,0.576727
0.76028,0.576947
0.76042,0.577167
0.760579,0.577387
0.760738,0.577607
0.760876,0.577847
0.761019,0.578062
0.761157,0.578282
0.7613,0.578502
0.761457,0.578717
0.761594,0.578937
0.761751,0.579157
0.761888,0.579382
0.762044,0.579602
0.762195,0.579822
0.762325,0.580042
0.76246,0.580262
0.762605,0.580482
0.76274,0.580702
0.762895,0.580902
0.763029,0.581122
0.763183,0.581342
0.763317,0.581562
0.76345,0.581782
0.763598,0.582002
0.763751,0.582222
0.763883,0.582442
0.764036,0.582655
0.764168,0.582875
0.764319,0.583095
0.764471,0.583315
0.764607,0.583535
0.76475,0.583755
0.764881,0.583972
0.765012,0.584192
0.765143,0.584412
0.765293,0.584612
0.765442,0.584812
0.765571,0.585032
0.76572,0.585252
0.765849,0.585472
0.765997,0.585672
0.766125,0.585892
0.766273,0.586102
0.7664,0.586322
0.766527,0.586542
0.766694,0.586747
0.766821,0.586967
0.766967,0.587187
0.767111,0.587397
0.767253,0.58761
0.767392,0.58783
0.767527,0.58804
0.767672,0.58825
0.767817,0.58847
0.767941,0.58869
0.76809,0.58889
0.768214,0.58911
0.768358,0.58933
0.768501,0.58954
0.768644,0.58976
0.768772,0.58996
0.768914,0.59018
0.769056,0.59038
0.769178,0.5906
0.76932,0.59081
0.769461,0.59101
0.769603,0.59121
0.769728,0.59143
0.769869,0.59164
0.769989,0.59185
0.770129,0.59206
0.770269,0.59228
0.770408,0.59248
0.770543,0.59268
0.770677,0.5929
0.77083,0.59312
0.770979,0.59334
0.771107,0.593555
0.771245,0.593775
0.771382,0.593995
0.771519,0.594195
0.771656,0.594395
0.771793,0.594615
0.771919,0.594815
0.772036,0.595035
0.772176,0.595235
0.772322,0.595455
0.772457,0.595655
0.772592,0.595875
0.772727,0.596075
0.772872,0.596275
0.772991,0.596485
0.773125,0.596685
0.773239,0.596905
0.773387,0.597105
0.77351,0.597305
0.773653,0.597505
0.773796,0.597705
0.773928,0.597917
0.774066,0.598127
0.774198,0.598347
0.774319,0.598547
0.774441,0.598747
0.774572,0.598947
0.774722,0.599167
0.774873,0.599387
0.775003,0.599587
0.775128,0.599787
0.775258,0.599987
0.775387,0.600207
0.775521,0.600427
0.77567,0.600627
0.775799,0.600847
0.775927,0.601047
0.776075,0.601267
0.776209,0.601487
0.776344,0.601687
0.776483,0.601892
0.776606,0.602092
0.776725,0.602297
0.776858,0.602502
0.776992,0.60271
0.777118,0.602912
0.777248,0.603112
0.777386,0.603312
0.777521,0.603506
0.777647,0.603706
0.777769,0.603911
0.777892,0.604117
0.778025,0.604318
0.778172,0.604518
0.778294,0.604718
0.778414,0.604938
0.778538,0.605138
0.778681,0.605326
0.778803,0.605526
0.778921,0.605726
0.779051,0.605926
0.779183,0.606121
0.779308,0.606326
0.779442,0.606518
0.779564,0.60673
0.779699,0.60693
0.77982,0.60713
0.77995,0.60733
0.780091,0.60753
0.78021,0.60773
0.78035,0.60793
0.780489,0.60813
0.780624,0.60835
0.780732,0.60855
0.780851,0.60875
0.780989,0.60893
0.781127,0.60915
0.781235,0.60935
0.781373,0.60955
0.78149,0.60975
0.781617,0.60993
0.781734,0.61013
0.78187,0.610325
0.782007,0.610525
0.782123,0.610725
0.782258,0.610925
0.782374,0.611125
0.782509,0.611325
0.782624,0.611525
0.782759,0.611725
0.782898,0.611925
0.783013,0.612125
0.783147,0.612325
0.783275,0.612525
0.783384,0.612725
0.783517,0.612925
0.78365,0.613105
0.783783,0.613305
0.7839,0.613505
0.784013,0.613705
0.78414,0.613899
0.784271,0.614091
0.784391,0.614291
0.784518,0.614491
0.784637,0.614683
0.784772,0.614883
0.784892,0.615082
0.785023,0.615273
0.785141,0.615473
0.785276,0.615668
0.785395,0.615883
0.78552,0.616075
0.785645,0.616255
0.785764,0.616455
0.785873,0.616655
0.786001,0.616855
0.786129,0.617035
0.786249,0.617215
0.786376,0.617408
0.786496,0.617602
0.786613,0.617797
0.786735,0.617992
0.786851,0.618172
0.786982,0.618372
0.787104,0.618568
0.787225,0.61876
0.787346,0.618952
0.787468,0.619152
0.787577,0.61934
0.787706,0.619532
0.787829,0.619732
0.787942,0.619924
0.788075,0.620109
0.788198,0.6203
0.788322,0.6205
0.788435,0.620692
0.788571,0.62088
0.788683,0.62108
0.788805,0.62128
0.788915,0.62146
0.789041,0.621634
0.789163,0.621814
0.789285,0.621994
0.789399,0.622188
0.789526,0.622368
0.789639,0.622568
0.789763,0.62276
0.789883,0.622942
0.789983,0.623137
0.790106,0.623321
0.790229,0.623505
0.790354,0.623685
0.790465,0.623885
0.790579,0.624075
0.790698,0.624255
0.790807,0.624435
0.79094,0.624615
0.791056,0.624795
0.791167,0.62499
0.791289,0.62517
0.79141,0.62536
0.791527,0.625552
0.791643,0.625744
0.79175,0.625936
0.79187,0.626121
0.791986,0.6263
0.792097,0.626489
0.792203,0.626674
0.792319,0.626862
0.792434,0.627042
0.792562,0.627222
0.792678,0.627414
0.792793,0.627599
0.792927,0.627799
0.793061,0.627999
0.793175,0.628199
0.793309,0.628399
0.793422,0.628584
0.793535,0.628784
0.793648,0.628969
0.793786,0.629149
0.793899,0.629339
0.794026,0.629519
0.794135,0.629709
0.794247,0.629893
0.794371,0.630072
0.794479,0.630272
0.794597,0.630448
0.794708,0.630635
0.794823,0.63082
0.794943,0.631005
0.795053,0.631185
0.795163,0.631365
0.795293,0.631545
0.795402,0.631745
0.795521,0.631925
0.795633,0.632105
0.795747,0.632291
0.795871,0.632475
0.795982,0.632667
0.7961,0.632849
0.796218,0.633024
0.796321,0.633204
0.796428,0.633384
0.79653,0.633564
0.796657,0.633744
0.796754,0.633924
0.796881,0.634084
0.796987,0.634284
0.797113,0.634464
0.797219,0.634644
0.797324,0.634824
0.797435,0.635004
0.79754,0.635184
0.797665,0.635364
0.797769,0.635544
0.797874,0.635724
0.797998,0.635904
0.798107,0.636084
0.798219,0.636264
0.798339,0.636452
0.798462,0.636628
0.798574,0.636813
0.798686,0.636989
0.798791,0.637181
0.798909,0.63736
0.79903,0.63754
0.799144,0.637728
0.799264,0.63791
0.799371,0.638102
0.7995,0.638282
0.799613,0.638466
0.799726,0.638649
0.799838,0.638834
0.799944,0.639013
0.800056,0.639192
0.800168,0.639371
0.800275,0.639554
0.800396,0.639733
0.800507,0.639915
0.800621,0.640091
0.800729,0.640274
0.800839,0.640453
0.800958,0.640637
0.801068,0.640816
0.801184,0.640995
0.801294,0.641174
0.801403,0.641359
0.801515,0.641535
0.801631,0.64171
0.801746,0.641893
0.801851,0.642069
0.801973,0.642256
0.802081,0.642448
0.802189,0.642628
0.802303,0.642812
0.80242,0.642988
0.802523,0.643147
0.802638,0.643322
0.802737,0.643501
0.802854,0.643677
0.80297,0.643859
0.803076,0.64404
0.803195,0.64422
0.803309,0.6444
0.803407,0.64458
0.80352,0.64476
0.803633,0.64494
0.803741,0.64512
0.803854,0.6453
0.803981,0.64548
0.804073,0.64566
0.804175,0.64584
0.804277,0.646
0.804388,0.64618
0.804499,0.646355
0.804613,0.646515
0.804723,0.646691
0.804831,0.646867
0.804925,0.647047
0.805042,0.647207
0.80516,0.647383
0.805266,0.647563
0.805384,0.647743
0.805478,0.647927
0.805587,0.648091
0.805694,0.648267
0.805809,0.648447
0.805912,0.648627
0.806023,0.648803
0.806131,0.648983
0.806238,0.649163
0.806366,0.649333
0.806478,0.649513
0.80658,0.649693
0.806687,0.649873
0.806774,0.650048
0.8069,0.650228
0.807012,0.650408
0.807138,0.650588
0.807243,0.650768
0.807349,0.650948
0.807454,0.651128
0.807564,0.651308
0.807669,0.651478
0.807774,0.651648
0.807873,0.651828
0.807998,0.652008
0.808102,0.652188
0.808226,0.652358
0.808329,0.652533
0.808427,0.652713
0.80853,0.652873
0.808641,0.653053
0.808749,0.653213
0.808848,0.653388
0.808945,0.653558
0.809057,0.653718
0.809159,0.653898
0.80926,0.654058
0.809372,0.654218
0.809473,0.654388
0.809584,0.654548
0.80968,0.654728
0.809791,0.654888
0.809891,0.655068
0.809991,0.655248
0.810091,0.655408
0.810199,0.655568
0.8103,0.655736
0.810402,0.655905
0.810509,0.656073
0.810612,0.656233
0.810706,0.656403
0.810812,0.656563
0.81091,0.656731
0.811025,0.6569
0.811121,0.657066
0.811233,0.657238
0.811334,0.657416
0.811436,0.657584
0.811541,0.657753
0.811638,0.657923
0.811745,0.658083
0.811839,0.658253
0.811943,0.65842
0.812061,0.658586
0.812153,0.658761
0.812259,0.658941
0.812366,0.659101
0.812481,0.659269
0.812578,0.659438
0.81268,0.659608
0.81278,0.659778
0.812882,0.659938
0.812981,0.660104
0.813085,0.660274
0.813187,0.66043
0.813284,0.660596
0.813382,0.660776
0.813495,0.660936
0.813608,0.661106
0.813701,0.661266
0.813814,0.661436
0.813911,0.661596
0.814018,0.661776
0.81411,0.661936
0.814212,0.662101
0.814311,0.662261
0.814408,0.662429
0.814516,0.662592
0.81462,0.66276
0.814719,0.662928
0.814817,0.663096
0.814924,0.663264
0.815019,0.663432
0.815126,0.6636
0.81523,0.663774
0.815331,0.66394
0.81542,0.664107
0.815537,0.66427
0.815634,0.66443
0.815734,0.66459
0.815824,0.664758
0.815929,0.664918
0.816042,0.665081
0.816133,0.665245
0.816236,0.66541
0.816332,0.665577
0.816437,0.665744
0.816527,0.665905
0.816628,0.666068
0.816736,0.666228
0.816826,0.666394
0.816921,0.666555
0.817025,0.666715
0.817122,0.666871
0.817222,0.667034
0.817312,0.667199
0.817422,0.667359
0.817527,0.667519
0.817612,0.667684
0.817707,0.667844
0.817811,0.668004
0.817896,0.668164
0.818,0.668324
0.818104,0.668484
0.818213,0.668649
0.818296,0.668809
0.8184,0.668969
0.818503,0.669129
0.818586,0.669289
0.818689,0.669449
0.818792,0.669629
0.818909,0.669789
0.818991,0.669949
0.819093,0.670109
0.8192,0.670269
0.819302,0.670449
0.819398,0.670609
0.819499,0.670769
0.819588,0.670929
0.819685,0.671089
0.819781,0.671249
0.819882,0.671409
0.819982,0.671569
0.82008,0.671729
0.820181,0.671889
0.820266,0.672052
0.820369,0.672207
0.820464,0.672367
0.820566,0.672527
0.820662,0.672687
0.820762,0.672847
0.820857,0.673015
0.820947,0.673174
0.82105,0.673334
0.821146,0.673494
0.821244,0.673654
0.821339,0.673808
0.82144,0.673968
0.82154,0.674128
0.821639,0.674288
0.821731,0.674448
0.82181,0.674608
0.821907,0.674762
0.822012,0.674914
0.822108,0.675074
0.822193,0.675234
0.822314,0.675394
0.822409,0.675554
0.822484,0.675714
0.822579,0.675854
0.822694,0.676014
0.822794,0.676194
0.822888,0.676354
0.822983,0.676514
0.823077,0.676674
0.82317,0.676834
0.823279,0.676994
0.823372,0.677154
0.823481,0.677314
0.823574,0.677474
0.823667,0.677634
0.823744,0.677794
0.823837,0.677954
0.823929,0.678104
0.824041,0.678264
0.824133,0.678424
0.824225,0.678564
0.824316,0.678724
0.824408,0.678884
0.824514,0.679024
0.824605,0.679184
0.824701,0.679344
0.824791,0.679484
0.824882,0.679644
0.824972,0.679804
0.825062,0.679964
0.825152,0.680124
0.825261,0.680274
0.825356,0.680414
0.825445,0.680574
0.825534,0.680734
0.825623,0.680894
0.825732,0.681054
0.82582,0.681214
0.825929,0.681374
0.826017,0.681534
0.826105,0.681694
0.826193,0.681854
0.8263,0.681994
0.826408,0.682154
0.826475,0.682314
0.826572,0.682474
0.826659,0.682614
0.826745,0.682754
0.826852,0.682914
0.826958,0.683074
0.827044,0.683234
0.82713,0.683394
0.827219,0.683534
0.827315,0.683687
0.827405,0.683842
0.827497,0.683994
0.827592,0.684149
0.827697,0.684309
0.827789,0.684464
0.827877,0.684619
0.827973,0.684771
0.828077,0.684931
0.828162,0.685086
0.828249,0.685235
0.82834,0.685387
0.828433,0.685547
0.828526,0.685697
0.828619,0.685857
0.828721,0.686017
0.828824,0.686177
0.828896,0.686332
0.828978,0.686472
0.829081,0.686632
0.829178,0.686777
0.829259,0.686917
0.829341,0.687067
0.829442,0.687217
0.829543,0.687372
0.829624,0.687527
0.829725,0.687677
0.829805,0.687817
0.829906,0.687972
0.829986,0.688112
0.830071,0.688267
0.830151,0.688407
0.830254,0.688557
0.830339,0.688709
0.830431,0.688853
0.830516,0.689013
0.830608,0.689153
0.830696,0.689313
0.830775,0.689453
0.830883,0.689613
0.830952,0.689766
0.831053,0.689911
0.831148,0.690059
0.831239,0.690209
0.831329,0.69036
0.831419,0.690504
0.831508,0.690656
0.831605,0.69081
0.831696,0.69096
0.831778,0.691114
0.831869,0.691264
0.831942,0.691416
0.832043,0.691556
0.83213,0.691708
0.832229,0.691852
0.832314,0.692012
0.832419,0.692152
0.8325,0.692292
0.832575,0.692452
0.832669,0.692612
0.832764,0.692757
0.832858,0.692917
0.832953,0.693077
0.833047,0.693217
0.833136,0.693377
0.833209,0.693522
0.83332,0.693662
0.833401,0.693816
0.833484,0.693976
0.833577,0.694136
0.833675,0.694276
0.833747,0.694416
0.83384,0.694556
0.833922,0.694716
0.834015,0.694856
0.834107,0.694996
0.834193,0.695146
0.834285,0.695286
0.834356,0.695431
0.834448,0.695576
0.834539,0.695716
0.83463,0.695876
0.834721,0.696026
0.834811,0.696171
0.834901,0.696331
0.834992,0.696471
0.835062,0.696611
0.835151,0.696771
0.835261,0.696916
0.835331,0.697056
0.83542,0.697196
0.835509,0.697356
0.835598,0.697501
0.835704,0.697641
0.835793,0.697801
0.835861,0.697941
0.835949,0.698101
0.836037,0.698241
0.836125,0.698381
0.836218,0.698521
0.836286,0.698661
0.836373,0.698801
0.836465,0.698941
0.836552,0.699101
0.836639,0.699241
0.836726,0.699381
0.836793,0.699521
0.836879,0.699661
0.836975,0.699801
0.837041,0.699941
0.837127,0.700081
0.837233,0.700221
0.837311,0.700361
0.837397,0.700506
0.837477,0.700646
0.837562,0.700786
0.837647,0.700926
0.837744,0.701066
0.837817,0.701207
0.837887,0.701352
0.837966,0.701492
0.83807,0.701632
0.838154,0.701772
0.838238,0.701922
0.83833,0.702062
0.838388,0.702212
0.838469,0.702353
0.83856,0.702493
0.838643,0.702633
0.838733,0.702773
0.838828,0.702913
0.838911,0.703053
0.838993,0.703193
0.839084,0.703337
0.83918,0.703481
0.839242,0.703621
0.839338,0.703761
0.839405,0.703921
0.839486,0.704041
0.839572,0.704181
0.839643,0.704321
0.839724,0.704441
0.839824,0.704581
0.839905,0.704721
0.83998,0.704866
0.84006,0.705006
0.84014,0.705146
0.840239,0.705286
0.840314,0.705426
0.840391,0.705566
0.840477,0.705703
0.840561,0.705843
0.84064,0.705983
0.840739,0.706123
0.840797,0.706263
0.840891,0.706383
0.840969,0.706523
0.841047,0.706663
0.841125,0.706803
0.841203,0.706943
0.8413,0.707078
0.841378,0.707218
0.841475,0.707358
0.841552,0.707508
0.841627,0.707648
0.841711,0.707784
0.841788,0.707924
0.841879,0.708068
0.841961,0.708208
0.842057,0.708348
0.842123,0.708492
0.842212,0.708609
0.842284,0.708753
0.842376,0.708894
0.842447,0.70903
0.84253,0.709165
0.842605,0.709305
0.842692,0.70944
0.842771,0.70958
0.842848,0.70972
0.842937,0.709854
0.843021,0.709994
0.843109,0.710131
0.843179,0.71027
0.843263,0.710398
0.843346,0.710536
0.843427,0.710677
0.843504,0.710818
0.843587,0.710958
0.84368,0.711098
0.843762,0.711234
0.843824,0.711375
0.843903,0.711515
0.843995,0.711643
0.844076,0.711784
0.844157,0.711925
0.844223,0.712055
0.844311,0.712186
0.844393,0.712321
0.844474,0.712456
0.844557,0.712592
0.844655,0.712728
0.84473,0.712872
0.844805,0.713012
0.844881,0.713147
0.844951,0.713287
0.845037,0.713418
0.845132,0.713553
0.845202,0.713693
0.845276,0.713833
0.845356,0.713953
0.845425,0.714083
0.845515,0.714213
0.845594,0.714353
0.845672,0.714493
0.845761,0.714628
0.84585,0.714768
0.845923,0.714908
0.845991,0.715028
0.846079,0.715168
0.846167,0.715308
0.846255,0.715448
0.846342,0.715588
0.846394,0.715728
0.846467,0.715848
0.846554,0.715988
0.846636,0.716108
0.846722,0.716248
0.846792,0.716388
0.846874,0.716529
0.846951,0.716657
0.847033,0.716788
0.847119,0.716923
0.847195,0.717063
0.84727,0.717198
0.84736,0.717332
0.847433,0.717465
0.847501,0.717601
0.84758,0.717729
0.847667,0.717857
0.84774,0.718001
0.84782,0.718132
0.847898,0.718268
0.84798,0.718396
0.848054,0.718531
0.848132,0.718666
0.848196,0.718801
0.848284,0.718926
0.848365,0.719056
0.848443,0.719187
0.848518,0.719321
0.848601,0.719461
0.848682,0.719596
0.848761,0.719731
0.848839,0.719851
0.848904,0.719971
0.848976,0.720107
0.849058,0.720247
0.84914,0.720396
0.849221,0.720524
0.84931,0.72066
0.849384,0.720795
0.849458,0.720925
0.849537,0.721056
0.849614,0.721197
0.849694,0.721328
0.849775,0.721456
0.849852,0.721584
0.849924,0.721719
0.849993,0.721844
0.850078,0.721972
0.850137,0.722105
0.850228,0.722233
0.850313,0.722361
0.850388,0.722495
0.850462,0.722631
0.850535,0.722767
0.850617,0.722895
0.850693,0.723031
0.850771,0.723156
0.850835,0.723294
0.850917,0.723419
0.850996,0.723547
0.851078,0.72368
0.851155,0.723808
0.851229,0.723939
0.851306,0.724067
0.851379,0.724198
0.851455,0.724326
0.851532,0.724454
0.851608,0.724582
0.851684,0.724714
0.851757,0.724842
0.851831,0.72497
0.851902,0.725101
0.85198,0.725229
0.852059,0.725357
0.852134,0.725485
0.852209,0.725613
0.852275,0.725743
0.852374,0.725871
0.852439,0.726005
0.852516,0.726133
0.852599,0.726263
0.852658,0.726406
0.852742,0.726513
0.852813,0.726644
0.852886,0.726772
0.85296,0.7269
0.853036,0.727028
0.853109,0.727156
0.853181,0.727284
0.853258,0.727409
0.853336,0.727537
0.853411,0.727665
0.853474,0.727805
0.853559,0.727927
0.853638,0.728057
0.853715,0.728185
0.853789,0.728315
0.853861,0.728443
0.853937,0.728571
0.854012,0.728699
0.854084,0.728819
0.854158,0.728947
0.854229,0.729075
0.854306,0.729203
0.85438,0.729331
0.854454,0.729459
0.854532,0.729584
0.854605,0.729711
0.854684,0.729839
0.854761,0.72998
0.85483,0.7301
0.854903,0.730215
0.854974,0.730343
0.855044,0.730468
0.855109,0.730598
0.855174,0.730718
0.855263,0.730838
0.855333,0.730966
0.855412,0.731094
0.855484,0.731222
0.855559,0.731347
0.855636,0.731467
0.855692,0.731595
0.855769,0.731716
0.855847,0.731832
0.855915,0.731963
0.855989,0.732088
0.856062,0.732212
0.856129,0.732332
0.856199,0.732457
0.856279,0.732585
0.856346,0.73271
0.856412,0.73283
0.856499,0.732952
0.856567,0.73308
0.856639,0.733208
0.85671,0.733326
0.856789,0.733454
0.856859,0.733593
0.856941,0.733721
0.857012,0.733846
0.857084,0.733971
0.85716,0.734095
0.857236,0.734223
0.857304,0.734348
0.857375,0.734473
0.857465,0.734593
0.857533,0.734724
0.857597,0.734852
0.857672,0.734972
0.857745,0.735097
0.857813,0.735217
0.85788,0.735345
0.857968,0.73547
0.858025,0.735595
0.858102,0.735715
0.858171,0.73584
0.858257,0.735962
0.858316,0.73609
0.85838,0.736211
0.858456,0.736333
0.858527,0.736454
0.858599,0.736579
0.858671,0.736704
0.858744,0.736826
0.858815,0.73695
0.858886,0.737072
0.858957,0.737194
0.859023,0.737317
0.859098,0.737437
0.85917,0.737568
0.859244,0.737686
0.859314,0.737814
0.859387,0.737935
0.859461,0.738057
0.859527,0.738185
0.859605,0.738304
0.859675,0.738428
0.859744,0.738548
0.859813,0.73867
0.859886,0.73879
0.859958,0.738912
0.860027,0.739033
0.860096,0.739155
0.860164,0.739276
0.86023,0.739398
0.860304,0.739516
0.860376,0.739638
0.86044,0.73976
0.860514,0.739878
0.860585,0.74
0.860656,0.740121
0.860723,0.740243
0.860794,0.740364
0.860864,0.740486
0.860933,0.740606
0.861009,0.740712
0.861087,0.740832
0.861147,0.740962
0.861205,0.741091
0.861291,0.741205
0.861345,0.741333
0.861422,0.741449
0.861491,0.741569
0.86156,0.741687
0.861632,0.741815
0.861704,0.741934
0.861776,0.742053
0.861844,0.742173
0.861912,0.742294
0.861982,0.742413
0.86205,0.742534
0.86212,0.742656
0.862191,0.742774
0.862266,0.742896
0.862329,0.743017
0.862399,0.743136
0.86247,0.743251
0.862545,0.743376
0.862615,0.743496
0.862681,0.743616
0.862747,0.743734
0.862814,0.743856
0.86288,0.743976
0.862954,0.744091
0.863023,0.744209
0.863077,0.744329
0.863153,0.744441
0.863235,0.744561
0.86329,0.744687
0.863366,0.744789
0.863428,0.744917
0.863501,0.745033
0.863563,0.745156
0.863635,0.745268
0.863701,0.74539
0.863763,0.74551
0.863829,0.745625
0.86391,0.745737
0.863977,0.745857
0.864041,0.745977
0.864109,0.746097
0.864183,0.746209
0.864243,0.746329
0.864308,0.746449
0.86438,0.746564
0.864443,0.746676
0.86451,0.746794
0.864586,0.746914
0.86465,0.747033
0.864715,0.747133
0.864766,0.747245
0.864831,0.747365
0.864911,0.747477
0.864977,0.747596
0.865041,0.747715
0.865117,0.74783
0.865182,0.747948
0.865247,0.748066
0.86531,0.748186
0.865377,0.748298
0.865447,0.748414
0.865505,0.748526
0.865576,0.748646
0.865645,0.748758
0.865713,0.748873
0.865777,0.748993
0.865844,0.749113
0.865915,0.749228
0.865991,0.749346
0.866041,0.749465
0.866123,0.74958
0.86619,0.749692
0.866252,0.749807
0.866313,0.749925
0.86638,0.75004
0.866449,0.750155
0.866515,0.750267
0.866582,0.750379
0.866655,0.750507
0.866719,0.750625
0.866783,0.75074
0.866848,0.750853
0.86691,0.750971
0.866981,0.751083
0.867047,0.751183
0.867113,0.751301
0.867179,0.751416
0.867244,0.751531
0.867315,0.751646
0.86738,0.751766
0.867445,0.751881
0.86751,0.751981
0.867555,0.752101
0.86764,0.752211
0.867705,0.752331
0.867769,0.752451
0.867819,0.752551
0.867903,0.752651
0.867968,0.752771
0.868012,0.752891
0.868076,0.753011
0.868164,0.753121
0.868228,0.753241
0.868281,0.753361
0.868365,0.753461
0.868408,0.753581
0.868491,0.753681
0.868554,0.753801
0.868627,0.753921
0.86869,0.754041
0.868752,0.754161
0.868822,0.754261
0.868885,0.754381
0.868949,0.754497
0.869011,0.754617
0.869083,0.754732
0.869145,0.754832
0.869206,0.754952
0.86927,0.755064
0.869331,0.755179
0.869394,0.755291
0.869465,0.755391
0.869526,0.755511
0.869587,0.755631
0.869648,0.755751
0.869719,0.755851
0.869784,0.755971
0.86984,0.756091
0.86992,0.756191
0.869981,0.756311
0.870061,0.756411
0.87012,0.756531
0.87018,0.756651
0.870255,0.756751
0.870314,0.756871
0.870374,0.756986
0.870433,0.757106
0.870502,0.757206
0.870561,0.757326
0.87062,0.757446
0.870699,0.757546
0.870758,0.757666
0.870816,0.757776
0.8709,0.757876
0.870953,0.757996
0.871011,0.758096
0.871069,0.758216
0.871132,0.758316
0.871189,0.758436
0.871257,0.758556
0.871329,0.758656
0.871407,0.758756
0.871444,0.758876
0.871501,0.758986
0.871578,0.759106
0.871647,0.759226
0.871703,0.759346
0.87178,0.759446
0.871836,0.759566
0.871913,0.759666
0.871989,0.759766
0.872035,0.759886
0.872111,0.759986
0.872157,0.760106
0.872233,0.760206
0.872288,0.760326
0.872354,0.760446
0.872429,0.760546
0.872464,0.760666
0.872539,0.760786
0.872594,0.760891
0.872669,0.760998
0.872726,0.76111
0.87278,0.761202
0.872845,0.761311
0.87292,0.761426
0.872984,0.761541
0.873038,0.761661
0.873103,0.761773
0.873169,0.761873
0.87323,0.761985
0.873289,0.762097
0.873354,0.762209
0.873427,0.762329
0.873486,0.762438
0.873547,0.762547
0.873614,0.762652
0.873675,0.762761
0.873736,0.762873
0.873798,0.762977
0.873864,0.763089
0.873916,0.763194
0.873982,0.7633
0.874043,0.763404
0.874102,0.763516
0.874165,0.763625
0.874228,0.763733
0.874291,0.763845
0.874354,0.763949
0.874408,0.764061
0.87448,0.764163
0.874531,0.764283
0.874602,0.764383
0.874668,0.764503
0.874744,0.764603
0.874794,0.764703
0.874834,0.764823
0.874905,0.764943
0.874959,0.765043
0.875017,0.765143
0.875083,0.765246
0.875144,0.765346
0.875205,0.765453
0.875255,0.765573
0.875331,0.765677
0.8754,0.765791
0.875459,0.765891
0.875522,0.765991
0.87559,0.766104
0.875639,0.766219
0.875707,0.766324
0.875776,0.766424
0.875822,0.766544
0.87589,0.766645
0.875938,0.76675
0.87601,0.76685
0.876078,0.76695
0.876126,0.76705
0.876181,0.76716
0.876245,0.76726
0.876305,0.767369
0.876362,0.767482
0.876426,0.767586
0.876481,0.767694
0.876553,0.767797
0.876606,0.767917
0.876677,0.768017
0.876724,0.768137
0.876789,0.768237
0.876861,0.768342
0.876917,0.768447
0.876988,0.768547
0.877034,0.768647
0.87709,0.768752
0.877156,0.768852
0.877222,0.768952
0.877267,0.769067
0.877328,0.769187
0.877383,0.769287
0.877449,0.769387
0.877514,0.769492
0.877569,0.769612
0.877633,0.769717
0.877698,0.769837
0.877768,0.769937
0.877832,0.770037
0.877876,0.770157
0.877951,0.770257
0.878015,0.770357
0.878069,0.770477
0.878128,0.770582
0.878191,0.770682
0.878235,0.770802
0.878299,0.770902
0.878377,0.771002
0.87842,0.771111
0.878469,0.771211
0.878552,0.771291
0.878599,0.771391
0.878642,0.771496
0.878713,0.771596
0.878771,0.771702
0.878818,0.771802
0.878878,0.771903
0.878941,0.772006
0.878999,0.772108
0.879057,0.772217
0.879115,0.772323
0.879171,0.772427
0.879226,0.772529
0.879288,0.772631
0.87934,0.772738
0.879401,0.772838
0.879466,0.772938
0.879527,0.773038
0.879588,0.773138
0.879654,0.773238
0.879702,0.773358
0.879754,0.773462
0.879816,0.773562
0.879884,0.773666
0.879944,0.773768
0.879997,0.773881
0.880057,0.773981
0.880119,0.774093
